fighter,odds,date,weight_class,gender,current_lose_streak,current_win_streak,avg_SIG_STlanded,avg_SIG_STpct,avg_TD_landed,avg_TD_pct,longest_win_streak,losses,total_rounds_fought,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,Women's Flyweight_rank,Women's Featherweight_rank,Women's Strawweight_rank,Women's Bantamweight_rank,Heavyweight_rank,Light Heavyweight_rank,Middleweight_rank,Welterweight_rank,Lightweight_rank,Featherweight_rank,Bantamweight_rank,Flyweight_rank,Pound-for-Pound_rank,avg_SUATT,country_of_origin,camp,camp_country,camp_city,primary_discipline,boxer,wrestler,thai_boxer,kickboxer,karateka,judoka,mixed_martial_artist,taekwondoin,kung_fu_jia,jiujitiero,sambo_practitioner,g_in_a_gi,capoeira_artist,striking_arts,wrestling_arts,no_of_rounds_mean,Weight_lbs_mean,win_dif_mean,height_dif_mean,reach_dif_mean,sig_str_dif_mean,avg_sub_att_dif_mean,avg_td_dif_mean,better_rank_mean,total_fight_time_secs_mean,kd_bout_mean,sig_str_landed_bout_mean,sig_str_attempted_bout_mean,sig_str_pct_bout_mean,tot_str_landed_bout_mean,tot_str_attempted_bout_mean,td_landed_bout_mean,td_attempted_bout_mean,td_pct_bout_mean,sub_attempts_bout_mean,pass_bout_mean,rev_bout_mean,location_mode,date_amin,date_amax,bout_id_unique
Omari Akhmedov,128,2021-01-20,Middleweight,MALE,1,0,2.92,0.34,2.56,0.5,3,4,33,0,1,5,2,0,0,8,Orthodox,182.88,185.42,185,33,,,,,,,13.0,,,,,,,,Russia,American Top Team,Florida,Coconut Creek,sambo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,185.0,-0.3076923076923077,2.3446153846153845,1.3676923076923078,-5.818868716153846,0.09614221515384616,0.22948505599999997,0.15384615384615385,700.7272727272727,0.2,40.2,123.0,0.32,64.0,151.0,3.0,5.0,0.666,0.2,1.4,0.0,"Las Vegas, Nevada, USA",2013-11-09,2021-01-20,"['3263de2ef3ea3ec8cd7ad914cf7ee869' 'a2635ed3fb33bfdc75a9af3822efb102'
 'f659ae0ef1a1b9100019bf4b34b44c3a' '2e028196108520dd9bfebc617ff50639'
 '4754cf8097b105d6bf763ed3bbb9b6e1' 'df53315c1890c98f71ee75ce08ac8d20'
 'd4349257cea23a7bf5fe37dab47aec6f' '0ea42cfede8fc79e4a664ee1982921ae'
 'cf7ad4c004685a32b7b05570c0e389a2' '07535f279e3fad937f72ba080de78b43'
 '336bf961e7b1f9f9de2516bfe215f9b0' '7ae78df12a9b8cd950fe3ba3aa1dd5a5'
 '88a0b78c28c379e81f81af40a94ac6fe']"
Oskar Piechota,-120,2020-06-20,Middleweight,MALE,3,0,,,0.76,0.5,2,3,9,0,0,1,1,0,0,2,Southpaw,182.88,193.04,185,30,,,,,,,,,,,,,,1.9,,,,,jiu jitsu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,185.0,0.8333333333333334,1.27,2.751666666666667,-0.3711111116666661,0.37833333333333324,-1.1111111111666665,0.0,493.6666666666667,0.4,28.0,51.8,0.558,39.4,64.8,0.2,0.8,0.066,0.6,0.6,0.2,"Las Vegas, Nevada, USA",2017-10-21,2020-06-20,"['45c28645e717ac775bca9934ce652270' 'a40e6cf3aec3c9ba11fd448916bd3b8c'
 '64b4483c5f3f93e1990093cbc6cded7f' '221f903e0ebe6adf904b5e7177908520'
 'cec0905962a319af23abab275122ebe9' '34785a27370b69a9a74f33d14e2096b2']"
Ottman Azaitar,110,2020-09-12,Lightweight,MALE,0,1,7.61,0.5,0.0,0.0,1,0,1,0,0,0,1,0,0,1,Switch,172.72,180.34,155,30,,,,,,,,,,,,,,,Germany,,,,kickboxing,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3.0,155.0,1.0,10.16,8.89,-4.105,1.2,1.155,0.0,213.0,,,,,,,,,,,,,"['Abu Dhabi, Abu Dhabi, United Arab Emirates' 'Las Vegas, Nevada, USA']",2019-09-07,2020-09-12,['da53ccf83ba3936687a2bbddd8571972' '8e2bc63a2cc6d6d2739f8921a07d553d']
Ovince Saint Preux,140,2020-12-05,Light Heavyweight,MALE,0,1,2.64,0.46,1.23,0.4,5,10,67,1,0,4,9,5,0,19,Southpaw,190.5,203.2,205,37,,,,,,15.0,,,,,,,,,Haiti,,,,wrestling,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3.4347826086956523,206.08695652173913,-3.1739130434782608,-1.3252173913043477,-3.2026086956521764,-1.8927878056521739,0.02496063886956521,-0.07285101660869565,0.5652173913043478,554.95,0.14285714285714285,18.714285714285715,45.5,0.4442857142857143,22.785714285714285,49.642857142857146,0.7142857142857143,1.6428571428571428,0.2764285714285714,0.42857142857142855,0.9285714285714286,0.07142857142857142,"Las Vegas, Nevada, USA",2013-04-27,2020-12-05,"['8f9386c5d663cc567b4ad7c3b121683e' '9d3d5bf9c16c846322ca43e399a12253'
 'c4138a3f97da03f35cb39f07edf160b0' '8c6fa0ad47458e4b0902df16bbe6be10'
 '6bad9ef66dcbab8a3ce8a1f824878ad0' 'cea8d8494652b0b38cc30ed8ff60ada2'
 'b55012fb716d5be8708e73ecb403ec9b' '3ff5a426bdf713440fc0e6a95b98d63c'
 'acf77ef0933dfa08df4c11068fd2986f' '5a1597ad9b5bf24d6ef7e20010497f12'
 '959ada01affaa7142e5662db35c00748' 'e515b74bcf5e300b5b01ad60292de9f7'
 '72bd62872d64eb12e0b86c3529d1e53c' 'a308f02b5a096f0c54f109bcd2f0b54d'
 '08d1a1d9ccd3d9b6e9f97aef382c713f' 'c51963107eee59b42bd364a49999b875'
 'cee3c3c4cd55f5af30e8d9d8689ae128' '9b13077892e79ac42247e86a95f4a009'
 '9cfb66d4fbffec1ebd162a131b3aedc1' '88e9bbfd892682c49480e3577878e371'
 '318456013ae42326d34cf994a7467e45' 'e331164ff2a4edb1ab7248661ad2c2ae'
 'c38c7354b5b82776f1892e475a78cbaa']"
Pablo Garza,200,2013-04-06,Featherweight,MALE,0,1,,,0.4,0.08,2,2,10,0,0,1,1,1,0,3,Orthodox,185.42,185.42,145,29,,,,,,,,,,,,,,0.6,,,,,mixed,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,145.0,0.5,14.816666666666665,12.700000000000001,-14.927777778333331,0.2944444445,-0.7666666666666666,0.0,453.5,0.0,41.0,93.0,0.4566666666666667,68.66666666666667,124.66666666666667,0.6666666666666666,2.6666666666666665,0.13333333333333333,1.0,0.3333333333333333,0.3333333333333333,"['Anaheim, California, USA' 'East Rutherford, New Jersey, USA'
 'Las Vegas, Nevada, USA' 'Montreal, Quebec, Canada' 'Stockholm, Sweden'
 'Toronto, Ontario, Canada']",2010-12-04,2013-04-06,"['a175736375522b942a283075b78a0b31' '9944608d89dac16d5702756452e1ec4b'
 'b3bcf614812a0e2b8e449e61f480ce0e' '0f6a85f0f97468ce03958b69097fbeeb'
 '5204d0e386138c19685cc0c6b3308aac' '1bcc834af53bd8527916df10c539dddf']"
Paddy Holohan,160,2015-10-24,Flyweight,MALE,0,2,26.5,0.46,1.75,0.395,2,1,10,0,0,2,0,1,0,3,Orthodox,177.8,175.26,125,27,,,,,,,,,,,,,,,,,,,jiu jitsu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,125.0,0.0,-8.128,-5.08,6.4,0.1642857142,-0.33571428579999996,0.0,812.25,0.0,28.666666666666668,63.0,0.44333333333333336,68.33333333333333,109.33333333333333,2.6666666666666665,5.333333333333333,0.5066666666666667,1.3333333333333333,5.0,0.6666666666666666,"Dublin, Leinster, Ireland",2014-07-19,2015-10-24,"['bea395ec53a353d8fe0953100b3f01df' 'c6e048246fa6950a7ee128fe48df582a'
 '5585c5cdf6bccd4a3cac86996381f356' 'b4784f04b5d3197bd3dbf8e9466e11f4'
 '04dcb08ea8b78d3db264f29a499d393c']"
Paige VanZant,500,2020-07-11,Women's Flyweight,FEMALE,0,1,,,1.31,0.33,3,3,22,0,0,1,2,2,0,5,Orthodox,162.56,165.1,115,26,,,,,,,,,,,,,,1.0,,,,,boxing,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.4444444444444446,115.0,-0.7777777777777778,0.0,-3.1044444444444443,11.663015873333332,0.3365079364444445,0.19042328044444445,0.3333333333333333,627.6666666666666,0.125,30.25,59.375,0.49375,74.125,110.5,0.625,2.125,0.1125,0.625,0.875,0.5,"Las Vegas, Nevada, USA",2014-11-22,2020-07-11,"['9a7b6280d2aafc8d9ac4393c6adf42bb' 'bd22eb5092325618cb8f5a92a5f730c7'
 '96853eb24ab4f5cb8a30bf6fffee4b45' 'b2a367eeace6c6d4d17f739d16a880df'
 'd632b0a34cfc255e399738f0a5fca28c' '292a2a8e2038c7e2a84873cd746bf075'
 'cb2d5c0dd277501c9158bd424a2693ea' 'a05a2aa53ab807e20e843eddedd0cbdd'
 '340573093d66c36f9e3e4fa225976ba9']"
Pannie Kianzad,120,2020-12-19,Women's Bantamweight,FEMALE,2,0,,,1.88,0.46,2,4,0,0,0,0,0,0,0,4,Orthodox,162.56,170.18,135,35,,,,,,,,,,,,,,0.4,Sweden,,,,boxing,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3.2,137.0,-1.0,2.54,3.556,-0.06000000000000001,0.18,0.29799999999999993,0.0,782.75,0.0,19.0,39.0,0.48,30.0,50.0,0.0,2.0,0.0,1.0,0.0,0.0,"Las Vegas, Nevada, USA",2018-11-30,2020-12-19,"['a62e7a64490c2f1493e2e19a9a95d831' 'ceb8b0a9ec2613ea9f2f16da463238ad'
 '456c091d25e08e20c468cfbcf5e8f8ef' 'd594270aae9d4e784c68dd286446211d'
 '2ed21023a9cc45cbc83ff8cc69adce18']"
Papy Abedi,285,2013-08-28,Middleweight,MALE,0,1,,,1.666666667,0.33,1,2,5,0,1,0,0,0,0,1,Southpaw,180.34,187.96,185,35,,,,,,,,,,,,,,0.0,,,,,judo,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,3.0,185.0,-2.5,1.27,0.635,1.2416666675000005,-0.06666666675,0.14166666675000003,0.0,519.25,0.0,15.0,29.0,0.54,23.0,38.0,2.0,4.0,0.46499999999999997,1.5,2.5,0.0,"Stockholm, Sweden",2011-11-05,2013-08-28,"['fb8e4e60036db6b5089863c2881f50b5' '85e697028676654c36461b14365d7778'
 'cc179947c43eac6e13a8d7b08e8d64b0' '51c75a07f4bd1316b302342683922850']"
Parker Porter,160,2020-11-28,Heavyweight,MALE,1,0,,,1.22,1.0,0,1,1,0,0,0,0,0,0,0,Orthodox,182.88,190.5,265,35,,,,,,,,,,,,,,1.2,United States,,,,mixed,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,262.5,-1.0,-99.06,-99.06,4.145,0.09999999999999998,1.565,0.0,,,,,,,,,,,,,,"Las Vegas, Nevada, USA",2020-08-15,2020-11-28,['c46e8512c8fa893439d75471845429e8' 'e6c7ff73d29888713fb79343293f8fab']
Pascal Krauss,-255,2013-08-31,Welterweight,MALE,0,1,82.0,0.456666667,1.666666667,0.526666667,1,1,9,0,0,2,0,0,0,2,Orthodox,185.42,182.88,170,26,,,,,,,,,,,,,,,,,,,boxing,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3.0,170.0,-1.0,0.635,0.635,6.4583333325000005,-0.04166666675,0.12499999999999997,0.0,734.5,0.0,78.0,155.33333333333334,0.45999999999999996,149.33333333333334,231.0,1.3333333333333333,2.3333333333333335,0.4166666666666667,1.0,2.0,0.0,"['Chicago, Illinois, USA' 'East Rutherford, New Jersey, USA'
 'Milwaukee, Wisconsin, USA' 'Oberhausen, North Rhine-Westphalia, Germany']",2010-11-13,2013-08-31,"['9fa58c80de5ff2b044a6150b192c3715' 'aab4ea2b55860ef8bf30ad6b3019a20d'
 'c227e14ce9688e49ad226cf41eb53728' 'c33f12787a3b21c98613a1f818c3a3ee']"
Pat Audinwood,-145,2010-12-11,Lightweight,MALE,1,0,3.0,0.37,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Orthodox,182.88,188.0,155,24,,,,,,,,,,,,,,,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,155.0,-2.0,1.2699999999999996,0.0,-12.125,-0.75,-1.4375,0.0,563.5,0.0,11.0,85.0,0.24,12.5,87.5,0.5,1.0,0.25,0.0,0.0,0.0,"['Indianapolis, Indiana, USA' 'Montreal, Quebec, Canada']",2010-09-25,2010-12-11,['af360342c0ce6f73ae62787623f9dfdb' '73719a27b571535687e2cd841cd8cb01']
Pat Barry,-170,2013-12-06,Heavyweight,MALE,1,0,17.0,0.564545455,0.0,0.0,1,6,18,0,0,1,4,0,0,5,Orthodox,180.34,187.96,235,34,,,,,,,,,,,,,,,,,,,kickboxing,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3.0,235.0,-2.2222222222222223,8.184444444444445,9.031111111111112,11.921153846666666,0.2556159888888889,0.33974358977777774,0.0,321.375,1.0,15.8,27.4,0.664,18.8,31.0,0.0,0.2,0.0,0.0,0.4,0.0,"['Brisbane, Queensland, Australia' 'East Rutherford, New Jersey, USA'
 'Killeen, Texas, USA' 'Las Vegas, Nevada, USA'
 'Nashville, Tennessee, USA' 'Pittsburgh, Pennsylvania, USA'
 'Vancouver, British Columbia, Canada' 'Washington, DC, USA'
 'Winnipeg, Manitoba, Canada']",2010-06-12,2013-12-06,"['65c03c59349b6508025e7c3c6bf3677c' '2c74af54b260619b775de024d2e59884'
 'a039db835c1e5cafb57f82e98a370911' 'fac39e9c96d810c21304b97bbddbe57c'
 'e2e94542a110eaa4c5bfd74a06ba95c2' '1af37fdcfe2f370bffd262dc69faef64'
 '0facf25bfaeb3ea5f87e0e7a127a25f2' 'cdab00f805b01e059576961546a6bdd4'
 'b1e942c1ff4380403de4a240642b0493']"
Pat Healy,155,2014-07-16,Lightweight,MALE,5,0,,,1.8,0.214,0,5,13,0,0,0,0,0,0,0,Orthodox,182.88,187.96,155,30,,,,,,,,,,,,,,0.4,,,,,wrestling,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,155.0,-3.25,1.905,1.27,4.10357143,-0.1529761905,0.6255952382500001,0.25,900.0,0.0,47.25,154.0,0.3125,85.75,199.25,1.0,7.0,0.09,0.0,0.0,0.0,"['Atlantic City, New Jersey, USA' 'Orlando, Florida, USA'
 'Sacramento, California, USA' 'Toronto, Ontario, Canada']",2013-09-21,2014-07-16,"['9820123a41a5a16f93b180ac4b298a87' '2446a8aedab0acfa6739af4a7dbaa878'
 '07dea8f1bce814170eb017be33fe9e18' 'f68d19552ecd5c5cecf9807804f377e9']"
Pat Schilling,130,2012-06-01,Featherweight,MALE,1,0,,,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Orthodox,172.72,175.26,145,23,,,,,,,,,,,,,,0.0,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,145.0,0.0,-2.54,0.0,-3.5,0.0,0.0,0.0,498.5,0.0,4.0,7.0,0.57,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Las Vegas, Nevada, USA' 'Nashville, Tennessee, USA']",2012-01-20,2012-06-01,['eefdd5d8dbeb53f8f76a3af61722fb11' 'c492225584bf11f4a69965603e180ce9']
Patrick Cote,-130,2017-04-08,Welterweight,MALE,1,0,,,0.5,0.133,4,10,50,0,1,4,4,0,0,10,Orthodox,180.34,180.34,170,37,,,,,,,,,,,,,,0.2,,,,,muay thai,1,1,1,1,0,0,0,0,0,1,0,0,0,3,1,3.0,170.0,-1.75,2.9633333333333334,5.503333333333334,-4.008886940833333,0.15024173091666668,0.4198711443333332,0.0,725.5,0.2222222222222222,38.55555555555556,74.55555555555556,0.49,72.11111111111111,111.55555555555556,0.6666666666666666,3.888888888888889,0.09222222222222223,0.2222222222222222,1.2222222222222223,0.3333333333333333,"Montreal, Quebec, Canada",2010-05-08,2017-04-08,"['4974c9c7d097dd0321f0e51fdcfc40ce' '15f1e386e10c7e2330b2fbcfe9bd48d2'
 '53bef5c14ca11b337369e0a3c8ae78c7' '7f1ea167d35b96417970ed8d751c03f9'
 '902cb6dc9c7b6bcd3975756461085bdd' '3c68e82682a2e05909ad7c6c4f038047'
 '17e2a308e133fa21de4a7b52f21a00d7' '363dc2d66ad395632de58b4f88123651'
 '504fc3bbd30f6a46d3006f71951f8d1e' 'b5b9e8fc1092f113bdb82ebca7c69252'
 'e5b804dc9499ffc35b9996496b53ee37' '4eafb84109a2f2ad18f85058f084351c']"
Patrick Cummins,-260,2019-05-18,Light Heavyweight,MALE,2,0,39.66666667,0.495833333,2.833333333,0.3025,3,6,26,0,1,3,2,0,0,6,Orthodox,187.96,193.04,205,38,,,,,,,,,,,,,,,,,,,wrestling,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,3.0,205.0,-0.15384615384615385,0.0,0.586153846153846,-0.13156288230769284,-0.012085137000000006,0.39875124876923074,0.15384615384615385,530.3333333333334,0.0,34.55555555555556,69.22222222222223,0.5044444444444445,48.666666666666664,85.22222222222223,1.8888888888888888,5.555555555555555,0.31222222222222223,0.0,1.5555555555555556,0.0,"['Albuquerque, New Mexico, USA' 'Atlantic City, New Jersey, USA'
 'Barueri, Sao Paulo, Brazil' 'Buffalo, New York, USA'
 'Curitiba, Parana, Brazil' 'Las Vegas, Nevada, USA'
 'Moncton, New Brunswick, Canada' 'Newark, New Jersey, USA'
 'Rio de Janeiro, Rio de Janeiro, Brazil' 'Rochester, New York, USA'
 'San Jose, California, USA' 'Sao Paulo, Sao Paulo, Brazil'
 'Uniondale, New York, USA']",2014-02-22,2019-05-18,"['18993e8abe462b3a53da9b071cbd15c2' '42a98bf87fc97398e26f31ecc1693cb3'
 'f3f3804be344662f0d32763947d887d3' '52df58b0058def02ca39458a33f69b3a'
 '2e1923a82ec49cf43be15b5898c12220' 'fa8f7dd77ec9dfbd856173be0c39ca1d'
 'dd4edd0913145cdd7ce45d33e16ce936' '972c707ecc447af3500f4cd814c9661e'
 'e72ce94fef43c66ddb9985f23bfaa2d9' '72bd62872d64eb12e0b86c3529d1e53c'
 'f8832d4caf4b76e33f059576c063a86f' '6fafb33553715c6f7e9d9f24bb2eaec4'
 'f562e6a976ce523f6eaad6b378876ffc']"
Patrick Walsh,-115,2015-02-14,Middleweight,MALE,0,1,,,5.0,0.71,1,0,3,0,0,1,0,0,0,1,Southpaw,180.34,180.34,185,26,,,,,,,,,,,,,,3.0,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,185.0,0.0,5.08,11.43,-7.0,1.0,2.0,0.0,900.0,0.0,50.0,296.0,0.16,52.0,298.0,1.0,4.0,0.25,0.0,1.0,0.0,"['Broomfield, Colorado, USA' 'Las Vegas, Nevada, USA']",2014-07-06,2015-02-14,['c6e8b7aadfc3f5bea38cc9434f5a567b' '783d565585ee48710301c70a360ba50e']
Patrick Williams,345,2018-04-14,Bantamweight,MALE,1,0,,,1.333333333,0.386666667,1,2,5,0,0,0,0,1,0,1,Orthodox,172.72,185.42,135,36,,,,,,,,,,,,,,0.333333333,,,,,wrestling,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,135.0,-0.5,2.54,6.985,-15.5,-0.375,0.25,0.0,415.5,0.25,28.5,55.25,0.48750000000000004,31.75,59.5,1.25,3.0,0.33999999999999997,0.25,0.25,0.0,"['Baltimore, Maryland, USA' 'Glendale, Arizona, USA'
 'Kansas City, Missouri, USA' 'Mexico City, Distrito Federal, Mexico']",2014-04-26,2018-04-14,"['83ab94be80cd2ecf9388515bccaf73e6' '1a955acdaa16fa46f230cdd40dfc876b'
 'a80e4fc262cc2fcba0a9d2e982aba389' 'c621550e10d9db9e45c36e55a8ac46b3']"
Paul Bradley,270,2011-11-12,Welterweight,MALE,1,0,,,3.0,0.25,0,1,3,0,0,0,0,0,0,0,Orthodox,175.26,183.0,170,28,,,,,,,,,,,,,,0.0,,,,,wrestling,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,170.0,-2.0,-2.54,-2.4199999999999995,-21.0,-0.25,-1.9166666665,0.0,900.0,0.0,63.0,145.0,0.43,69.0,155.0,0.0,4.0,0.0,0.0,0.0,0.0,"['Anaheim, California, USA' 'Philadelphia, Pennsylvania, USA']",2011-08-06,2011-11-12,['f57ca124e8ca0fb2c23b581eaa82b2c0' 'cfde0f1e79c4f17f323194d5c1d8ac18']
Paul Buentello,315,2010-03-21,Heavyweight,MALE,1,0,,,0.2,0.1,2,2,8,0,0,0,2,1,0,3,Orthodox,187.96,195.58,245,36,,,,,,,,,,,,,,0.4,,,,,taekwondo,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3.0,245.0,-4.0,-5.08,-12.7,-7.10909091,0.127272727,-0.981818182,0.0,676.0,0.0,3.0,29.0,0.1,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,"Broomfield, Colorado, USA",2010-03-21,2010-03-21,['dd70c4ea0ff994841cb638cc679cf0ba']
Paul Craig,-190,2020-11-21,Light Heavyweight,MALE,0,2,,,1.61,0.21,1,4,19,0,0,0,0,5,0,5,Orthodox,190.5,193.04,205,32,,,,,,15.0,,,,,,,,1.6,Scotland,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,205.0,-1.8,0.21200000000000002,-3.8280000000000003,-0.7706666670000004,0.7899999999999998,0.8296666667,0.0,459.8888888888889,0.16666666666666666,19.333333333333332,40.833333333333336,0.5133333333333333,32.166666666666664,54.666666666666664,0.8333333333333334,4.666666666666667,0.39666666666666667,1.1666666666666667,0.8333333333333334,0.16666666666666666,"Las Vegas, Nevada, USA",2016-12-17,2020-11-21,"['f449b8bcedd86dde951fff02602175f8' 'c234a57d5cecad72164c62345fcc79c7'
 '2cc2cfb63462195535eab282c70177f1' '8eabfc79fd7dae0f780dde569400208c'
 'a6809acbfbd4347d304ae55a6a8d378d' '2e3b5268d00a325a2a26b42d96c9f2be'
 '977279616569d42c258d4f4e5a01fee0' '5613362be8bf432b6feaecce1d6f72ee'
 '742b470d3fc12768e17bfca3dfa4db70' '6a258c7be0599364b59dd7141857bfef']"
Paul Daley,230,2010-05-08,Welterweight,MALE,0,2,,,0.0,0.0,2,0,2,0,0,0,2,0,0,2,Orthodox,175.26,193.04,170,27,,,,,,,,,,,,,,0.0,,,,,kickboxing,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,3.0,170.0,-10.0,-2.54,7.62,-0.1875,-0.375,-1.8125,0.0,900.0,,,,,,,,,,,,,"Montreal, Quebec, Canada",2010-05-08,2010-05-08,['bfebdefd33449756367680641a862940']
Paul Felder,165,2020-11-14,Lightweight,MALE,1,0,3.67,0.43,0.25,0.25,3,5,38,0,2,2,4,1,0,9,Orthodox,180.34,177.8,155,36,,,,,,,,,7.0,,,,,,United States,Roufusport,Wisconsin,Milwaukee,karate,0,0,1,0,1,0,1,1,0,1,0,0,0,3,0,3.2666666666666666,155.0,-2.4,5.921189464667501e-17,-2.7093333333333334,2.0049359333333334,-0.08041495553333333,-0.2987104006666667,0.13333333333333333,814.8461538461538,0.14285714285714285,50.714285714285715,114.28571428571429,0.46142857142857147,61.0,125.42857142857143,0.2857142857142857,1.1428571428571428,0.07142857142857142,0.42857142857142855,0.2857142857142857,0.0,"Las Vegas, Nevada, USA",2014-10-04,2020-11-14,"['ae61dd760e5f93344e7aa2651d0aa02b' 'd4af72a9aa9ba64405de4485cc82716f'
 '2cc916963a7d20d6d81574681cf13d3f' '7ce0a765f7539ef56c51567e0f4a5757'
 '65555908147648cf7e882cb23d7768b7' '433e43f590ef5212320624d89e7e8e0c'
 '456cf675c85d6378bcd12ee4cce180f4' '7f352b89cd06b26f995b911a743334b3'
 '8f777f2f8016eaa67fa08a8b0d250ccd' '7366278402d8e79363e8ccf002bb65a2'
 '64630b937c0733eff43f982de7ed0c00' '8f6bc475d2c29f14c1ceb0a19950722d'
 '3ebae1b447fabab7889df19f22856dde' '7cc7e388719aaa33720bdfb47b36435c'
 'a2885ec816b052d9c4e46de7fb8e72b3']"
Paul Kelly,235,2011-02-05,Lightweight,MALE,0,1,,,1.125,0.5825,2,3,20,0,0,3,1,1,0,5,Orthodox,175.26,177.8,155,26,,,,,,,,,,,,,,1.0,,,,,boxing,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,155.0,-1.0,1.9050000000000002,2.9624999999999995,-12.181249999999999,-0.3523809525,0.262202381,0.0,611.25,0.5,45.5,88.5,0.53,108.0,158.0,0.5,0.5,0.5,1.5,2.5,1.5,"['Abu Dhabi, United Arab Emirates' 'Auburn Hills, Michigan, USA'
 'Las Vegas, Nevada, USA' 'San Diego, California, USA']",2010-04-10,2011-02-05,"['a961fe6360477054ac0cf8938d6a2af0' '4b8073fc788acdbfd351075b034d8412'
 '8e2ab0984c50c8ad18f209e8779ea987' '679efdd297cb18d63b1ebd49e0e92936']"
Paul Redmond,140,2015-07-18,Featherweight,MALE,1,0,,,0.0,0.0,0,1,3,0,0,0,0,0,0,0,Orthodox,177.8,177.8,145,28,,,,,,,,,,,,,,0.0,,,,,jiu jitsu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,145.0,-1.0,3.81,1.27,-22.75,0.0,-2.25,0.0,900.0,0.0,2.0,7.0,0.28,16.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,"['Glasgow, Scotland, United Kingdom' 'Stockholm, Sweden']",2015-01-24,2015-07-18,['ee07843fc1e7feddca38ac3a26ab2e5c' '0042945e0185fe980fac8270b0d6ccb2']
Paul Sass,-107,2013-02-16,Lightweight,MALE,1,0,2.75,0.3675,0.25,0.25,3,1,4,0,0,0,0,3,0,3,Orthodox,182.88,185.42,155,24,,,,,,,,,,,,,,,,,,,mixed,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3.0,155.0,0.6,1.7763568394002506e-16,-1.624,5.178571428000001,0.9785714286000001,0.44047619059999993,0.0,341.4,0.0,3.25,10.25,0.38,12.5,22.0,0.25,0.75,0.25,2.75,0.0,0.0,"London, England, United Kingdom",2010-10-16,2013-02-16,"['b74ce71d86c1e059c0113f5d04d9fd5f' 'e995f584f97ddd936e010b36f6b7eb1c'
 '06cbf3ea0742f298f5d8850d45a5e7a4' 'd1a407529f64814b186868da7c45c5c4'
 '5798399b0353105701d1a70209bb7264']"
Paul Taylor,-220,2011-02-05,Lightweight,MALE,2,0,57.25,0.46,0.25,0.25,1,5,22,0,1,1,1,0,0,3,Orthodox,182.88,182.88,155,31,,,,,,,,,,,,,,,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,155.0,-2.0,1.27,0.10000000000000009,-31.688492065,-0.019841269999999994,0.4623015875,0.0,651.0,0.0,140.0,296.0,0.47,140.0,296.0,0.0,3.0,0.0,0.0,0.0,0.0,"['Anaheim, California, USA' 'Las Vegas, Nevada, USA']",2010-10-23,2011-02-05,['d171daecb48c913ce0e03027e3b03842' '6a14d79e5b5ee8c353ac8922e6ce9551']
